K,N,P,soil_moisture,humidity,ph,rainfall,temperature,label
46,95,13,15.63,93.76312893,6.126019932,23.28207838,29.84070774,muskmelon
47,108,22,29.76,91.72742702,6.161123579,25.1290048,28.53545677,muskmelon
52,82,13,35.61,94.86907886,6.442810053,26.51924782,27.11535046,muskmelon
55,120,23,20.25,91.60666594,6.732049075,26.47844429,27.84492803,muskmelon
47,110,22,42.23,91.82172592,6.243673725,24.93861254,29.03157242,muskmelon
45,95,23,25.69,90.56698742,6.266208727,21.19014526,27.82424457,muskmelon
49,106,10,32.89,92.00687531,6.350623739,20.21126747,27.72653142,muskmelon
52,99,12,49.9,94.30759855,6.002927293,22.21807088,28.69708334,muskmelon
51,106,20,49.29,90.97015715,6.342573112,20.49035619,29.73019662,muskmelon
53,83,11,61.02,92.91778307,6.163921248,21.9653077,29.54097171,muskmelon
55,117,19,9.32,91.78336933,6.121745389,25.16359891,28.80311922,muskmelon
49,98,26,41.59,90.53330091,6.130160473,23.49535234,27.29035669,muskmelon
48,113,20,64.78,94.87679041,6.440584681,27.27899847,27.46583649,muskmelon
47,101,17,31.33,94.72981338,6.185053234,26.30820876,29.49401389,muskmelon
45,98,7,15.49,92.51054946,6.157724816,26.85422624,27.79161808,muskmelon
48,93,22,56.3,91.52291141,6.776987974,21.90440445,29.12533739,muskmelon
47,95,21,17.63,93.56161439,6.431970877,20.66127836,27.93114233,muskmelon
48,109,12,37.13,92.12534736,6.708743843,20.76212031,29.45771748,muskmelon
47,118,12,31.72,92.17444796,6.010739645,28.94766949,27.96872279,muskmelon
49,100,14,24.2,91.07574233,6.365956658,26.01909355,29.48882958,muskmelon
47,89,9,62.9,90.77069618,6.668382766,28.75226067,29.47156259,muskmelon
46,95,16,8.83,90.14362622,6.74669542,24.4514648,27.0767265,muskmelon
45,95,7,63.1,90.80015308,6.031665834,25.09484511,27.30008597,muskmelon
45,87,6,50.64,90.79007335,6.40077205,22.84203589,29.82729394,muskmelon
50,93,20,8.54,93.22980899,6.448792689,24.34814338,29.93061247,muskmelon
49,84,29,55.23,93.90741192,6.251420275,20.39020503,29.94349168,muskmelon
47,111,5,25.1,91.47355778,6.274452811,21.17924769,28.03306461,muskmelon
52,111,5,42.83,94.0371147,6.135996372,21.0000988,29.8843055,muskmelon
54,111,15,18.45,92.91185695,6.194090172,22.06207161,27.7058373,muskmelon
47,89,11,8.42,94.65343534,6.327822962,27.8659442,29.78714005,muskmelon
48,110,15,23.2,92.86597437,6.212567211,27.5987178,28.57819995,muskmelon
52,95,30,38.37,90.33698678,6.640470863,26.0365768,29.48069921,muskmelon
52,115,12,16.84,94.96218673,6.685553129,21.01796432,27.51492243,muskmelon
50,120,25,17.43,94.81637388,6.327210469,21.84869328,28.05457761,muskmelon
45,102,11,8.86,93.12603235,6.35544263,24.15591199,29.03167341,muskmelon
55,94,5,63.82,91.89216849,6.085682344,26.88372572,28.5854649,muskmelon
46,84,18,16.8,93.42402083,6.781050373,25.32159689,27.08808014,muskmelon
54,107,22,55.36,90.84660317,6.630301421,21.61893763,27.99611732,muskmelon
52,80,18,19.01,91.14849627,6.484799661,24.05207925,27.87317436,muskmelon
45,86,18,52.07,90.71832938,6.566759102,22.25838137,28.96586565,muskmelon
48,113,28,27.43,92.48839665,6.170520518,24.44267592,28.87726019,muskmelon
53,115,18,32.46,94.19790371,6.012480351,22.06994464,29.17052093,muskmelon
54,82,20,23.72,90.01506395,6.541150335,21.44532907,29.34033587,muskmelon
47,98,22,45.06,91.91533173,6.341400922,28.83568362,29.07265321,muskmelon
54,117,25,13.91,92.50969311,6.150686364,29.11187663,28.68275966,muskmelon
49,83,15,52.21,91.39356832,6.438008153,23.20076686,28.92705913,muskmelon
51,120,16,58.84,91.64193051,6.547041903,23.28618248,27.99901833,muskmelon
50,111,5,49.17,91.79742953,6.399891457,24.84266123,27.59350075,muskmelon
47,85,21,27.48,90.60932469,6.186770318,24.69720481,29.87331077,muskmelon
54,90,23,21.24,90.45773041,6.159020864,27.26588346,28.55852465,muskmelon
55,99,29,56.71,91.46241065,6.660954816,26.48240255,29.19378695,muskmelon
47,102,11,18.63,92.78226196,6.504906979,27.14509034,27.98780984,muskmelon
51,80,18,22.11,91.81758779,6.706053225,20.76582087,28.05380704,muskmelon
52,87,21,61.23,94.2911951,6.067665498,27.21244021,27.3506296,muskmelon
52,114,8,38.26,94.5513539,6.419083092,28.22908103,29.34081108,muskmelon
46,99,6,49.14,94.22253035,6.39637861,28.98574189,28.61475136,muskmelon
50,89,25,45.56,91.34685096,6.375923383,25.08146686,27.04863538,muskmelon
55,96,13,44.85,94.57459443,6.700337732,21.13545688,29.5275305,muskmelon
47,82,26,58.25,93.46806467,6.565312653,24.20007242,28.50416396,muskmelon
52,106,21,21.84,94.78993038,6.286515359,23.0362503,28.89578588,muskmelon
52,90,15,35.28,91.3821731,6.448061578,23.65747461,27.04927452,muskmelon
54,106,16,47.64,91.69532178,6.585872508,24.7458198,28.96017885,muskmelon
196,24,128,13.36,90.69489172,5.521466996,110.4317855,22.75088787,apple
197,7,144,19.65,94.34814995,6.133220586,114.0512495,23.8494014,apple
205,14,128,30.13,94.58900601,6.226289556,116.0396587,22.60800988,apple
201,8,120,48.34,91.13435689,6.321152192,122.233323,21.18667419,apple
201,20,129,40.64,91.69913296,5.587905967,116.0777931,23.41044706,apple
204,32,137,50.88,93.12859895,5.824151693,117.7296726,22.86006627,apple
205,27,139,13.84,93.40819246,5.772179946,105.5473627,22.48403042,apple
205,0,123,43.29,92.96129462,5.790993052,121.1349176,22.02775403,apple
196,22,144,25.22,91.68748063,6.499226821,117.0761277,21.91191314,apple
199,1,124,48.38,93.27392415,5.658473817,112.6676589,23.71059131,apple
197,30,122,36.94,92.72043743,5.573241391,106.1417017,21.37784654,apple
196,29,121,47.64,94.32130209,6.079497202,123.5977843,22.84852833,apple
204,13,126,35.54,92.79630809,6.383180271,108.183792,23.1094265,apple
199,9,139,48.02,94.54128292,5.867420996,105.3558408,23.25230817,apple
200,0,133,60.71,90.4935574,5.708418722,104.2298028,23.67287749,apple
199,30,143,35.85,90.59810302,5.7983508,102.2648546,23.76881552,apple
198,36,140,52.43,91.47684705,6.28188384,104.4267991,23.34386401,apple
199,37,137,18.0,90.18451645,5.697945522,108.3405879,22.63946441,apple
203,33,121,48.64,94.76285385,5.605934087,114.8407725,22.45696744,apple
195,7,144,48.39,93.58065995,5.85648105,104.6472986,22.96388477,apple
205,35,128,30.41,93.56585985,6.041053829,107.8737015,21.07273439,apple
198,29,128,19.47,92.70785115,5.685062404,121.4977331,22.44075021,apple
196,2,143,44.5,90.45261746,5.669489065,109.8852597,22.71271308,apple
198,34,140,30.68,93.44006288,5.751707342,115.1781396,21.70416965,apple
204,29,144,20.38,92.48667725,5.800448951,119.1025189,22.43324518,apple
203,32,141,37.75,92.84416234,5.821347769,109.0658471,21.25941052,apple
197,13,144,31.4,94.89613443,6.28022267,105.6941544,22.9215706,apple
198,25,143,52.22,91.51861705,6.027314401,107.855225,22.81212536,apple
200,9,137,23.18,90.6878768,5.636687393,102.8017203,21.12152071,apple
198,6,144,44.22,90.31528693,5.559363609,104.5086618,21.11478672,apple
196,37,126,44.8,90.97597665,5.596449493,107.1728191,23.59997268,apple
203,2,120,14.41,94.71203306,5.893492999,108.6211833,23.12652652,apple
197,11,143,36.39,93.3204487,5.875718516,122.1952483,22.98458907,apple
201,10,141,60.31,90.97818277,6.386021424,104.5412275,22.12659387,apple
202,24,142,20.05,91.48135786,5.710819862,101.8474768,22.53779727,apple
195,23,138,56.51,91.70292746,5.795985716,124.3915101,22.49095104,apple
204,18,125,55.57,94.47811755,6.046673619,116.7366261,22.35548159,apple
196,13,121,43.21,93.50574163,6.443382913,120.1593771,22.20700989,apple
202,26,122,19.63,94.73763514,5.617227184,107.1843273,22.44516988,apple
202,28,123,58.44,92.12438519,6.442289294,120.4359949,22.76643029,apple
201,26,121,44.8,90.02575116,6.162034371,112.3126628,22.19109412,apple
196,21,137,64.41,91.70293849,5.812781806,123.5900822,23.6119202,apple
198,21,135,50.81,94.92048112,5.765015126,105.0241329,23.86087054,apple
205,5,144,44.6,92.62665309,6.184922574,102.8045658,21.42177231,apple
205,2,123,32.74,90.78572467,5.739652177,124.9831618,22.36629253,apple
199,15,133,42.37,91.61001707,5.824778636,117.6102915,23.99686172,apple
198,31,130,52.54,92.73446667,5.554823557,120.0586671,21.80129837,apple
200,25,143,44.0,92.80441624,6.024248787,100.6192543,23.80436344,apple
204,16,143,53.25,91.53331177,5.631333387,121.8961665,23.71475278,apple
202,19,122,37.75,90.37981478,5.811975094,112.8954016,23.34467359,apple
196,10,125,36.73,90.03577124,5.730557448,113.0688155,22.31253665,apple
202,20,139,49.69,92.21083961,5.66999105,107.9868949,23.50201428,apple
198,28,123,56.5,91.45665004,5.682751473,111.7763395,23.46260321,apple
200,28,136,39.92,92.39544055,6.245858905,114.7399101,23.06204373,apple
199,2,131,9.88,91.22759742,6.017370134,124.2179699,22.47420512,apple
197,2,140,18.65,92.82223419,5.53456749,105.0508234,22.69780133,apple
201,27,138,62.59,93.90191078,5.952367662,105.4004751,23.66682067,apple
204,30,127,27.36,92.45878335,6.126436584,100.9343903,22.50050273,apple
203,32,145,12.92,90.84422164,6.406818518,109.5966791,23.83053666,apple
205,29,139,29.73,93.74461474,6.155939453,116.6912176,23.64142354,apple
195,26,126,31.77,92.99124545,5.878568981,118.3979065,21.41363812,apple
202,40,136,17.99,94.5764581,5.935336308,117.5314026,22.85267372,apple
200,6,124,41.69,93.84505029,5.971332179,109.5852253,22.98208095,apple
200,35,138,56.51,90.80819418,5.67130617,103.6838922,21.19909519,apple
196,17,136,30.81,90.49939035,5.882155988,103.0548094,23.87192332,apple
205,33,134,44.02,94.33919546,6.08551916,114.7412734,21.0365275,apple
197,16,143,13.51,93.51978375,5.90402645,116.9256766,22.61711614,apple
200,27,120,27.48,90.74531921,6.110218826,116.7036582,21.45278675,apple
205,29,145,47.51,92.12992101,6.212302608,109.3383552,22.81227579,apple
197,3,141,55.85,91.12719303,6.142803397,115.4789148,21.98141856,apple
204,15,123,54.43,92.54780429,6.365972688,115.3830068,22.52709326,apple
195,5,136,29.97,91.92360477,6.264202804,107.7697413,22.35628673,apple
204,10,136,47.63,92.15595143,6.276198595,105.8554351,21.19852186,apple
195,7,141,24.37,93.45067555,5.514253142,104.9116663,23.8812458,apple
201,2,129,52.41,94.36803516,5.682343744,122.1449949,22.78234161,apple
197,29,138,11.31,92.43764169,5.830892252,121.6622761,22.19055385,apple
200,30,137,57.93,90.70475565,5.603413172,118.6044645,22.91430043,apple
204,29,132,10.59,90.22507299,6.0967531,108.2166601,23.08950736,apple
197,14,139,38.94,92.83975602,6.056529526,121.6961761,21.72484506,apple
203,18,125,18.2,91.59234006,6.160267496,102.5565807,22.44307715,apple
204,33,143,27.9,91.95769858,5.814434775,122.5391946,21.1316077,apple
196,40,144,35.22,92.25479855,5.987262638,107.0289866,22.71750705,apple
197,9,143,63.04,92.88160462,5.570020684,117.6602827,23.75033085,apple
203,38,135,9.06,93.661643,5.965551311,100.825956,23.76121837,apple
196,28,130,32.0,94.67695747,6.062356467,112.9203223,22.13450646,apple
203,35,142,9.38,90.23730166,5.895319002,123.6495149,21.17089176,apple
205,12,129,39.35,91.15761594,6.119432215,118.6832725,22.36238282,apple
203,1,135,50.75,92.70124029,5.624203283,113.7759219,22.77856513,apple
205,0,145,52.2,90.09877774,5.52078314,113.9760462,21.22503442,apple
201,31,121,41.42,90.34396882,5.731535258,110.712841,23.15791104,apple
203,35,131,40.76,93.91722423,5.893490899,102.7230739,22.42776057,apple
195,29,140,45.39,90.95257927,5.560521058,116.7431319,23.64082979,apple
198,33,138,62.37,90.69033986,6.222390798,122.7418744,22.29423493,apple
197,14,140,17.84,90.90054697,6.071255131,113.0381382,23.35225078,apple
195,35,145,63.13,94.58075845,6.231950009,110.9804014,22.03911546,apple
197,40,120,44.97,92.48879468,5.889480679,119.6335548,23.80593812,apple
198,25,132,56.54,90.85174383,5.732757516,100.1173443,22.31944084,apple
196,31,137,41.8,93.82567435,6.400321212,120.6310784,22.14464104,apple
196,36,144,21.03,94.50528753,6.496934492,115.3611268,23.65167552,apple
197,10,140,38.06,90.27185592,6.229498836,124.4683112,22.16939473,apple
12,22,30,41.46,92.51077745,6.354006744,119.035002,15.78144173,orange
13,37,6,62.4,91.50819306,7.511755068,101.2847738,26.03097313,orange
6,27,13,64.33,91.35608208,7.335158382,111.2266885,13.36050601,orange
9,7,16,52.2,92.04304496,7.813916603,114.6659511,18.87957654,orange
9,20,7,48.34,91.57802915,7.129136941,111.1727497,29.47741671,orange
10,26,27,33.7,92.91487288,6.079998496,114.1339416,28.06903173,orange
15,5,23,15.28,92.04670813,7.408939392,112.5424199,25.66901098,orange
14,0,18,56.7,92.00719952,7.207991261,114.4161786,29.77149434,orange
14,39,24,26.68,90.90343769,7.189259647,106.0711985,30.55472573,orange
6,13,23,38.83,90.26408017,7.365338111,102.6958703,23.96147583,orange
15,21,17,23.44,91.5473145,7.455991072,118.4901697,23.98289638,orange
8,33,12,34.64,90.31153735,6.822282114,117.3695296,25.26052689,orange
12,6,9,35.9,90.14362642,7.028746406,109.6894658,31.08368929,orange
10,19,7,42.81,91.22062116,6.118430299,100.1961762,14.78003032,orange
6,24,18,40.8,94.45239715,6.285312759,116.3796525,26.56608303,orange
8,9,11,54.09,94.39000473,6.559236744,111.7803734,24.85903405,orange
7,31,8,35.94,93.63812684,7.163245982,103.5684926,34.51465139,orange
5,22,17,36.76,90.72351622,6.945562889,102.835632,24.12188673,orange
8,13,5,29.14,90.10522549,7.474710503,103.923226,23.85340379,orange
9,16,8,27.9,91.28408653,7.601189843,111.2948115,24.60297538,orange
6,4,13,56.15,94.25966183,7.561143224,101.4705704,15.63211033,orange
14,0,25,61.1,91.97978938,6.361671475,116.450422,19.33516809,orange
10,8,7,59.85,91.98317355,6.929216014,105.2132259,28.2620488,orange
5,4,23,58.73,93.36348717,7.477935216,110.3332655,22.67594476,orange
8,33,14,32.7,92.9641969,7.684420446,110.6823944,21.03200078,orange
15,30,7,48.45,91.06053924,7.825531916,115.7659902,33.23453301,orange
12,21,29,20.63,92.15987039,6.438668989,117.3688104,22.30318989,orange
5,11,14,23.33,94.8933184,6.946354724,115.5683776,11.50322938,orange
15,9,8,42.04,94.35734702,7.994465371,110.2223123,14.34320488,orange
14,5,18,51.27,93.48447453,7.434118807,119.1709113,33.1056981,orange
14,29,25,63.42,90.4582865,7.781988584,113.3302105,30.49183837,orange
15,33,12,28.97,92.03272799,6.052318465,116.7173125,30.25578031,orange
6,8,16,48.95,90.26457428,7.106650373,108.4161706,12.22816189,orange
8,15,14,33.6,90.22399223,6.22094286,119.3941064,10.01081312,orange
8,16,7,63.3,90.60901895,6.420457311,116.5084074,22.79196751,orange
7,0,12,42.42,90.65458473,6.969249676,116.8130969,20.18432263,orange
6,5,25,41.12,94.01331956,6.011302181,106.8118019,30.72119881,orange
11,6,8,32.84,92.39651663,6.600948788,119.6946577,24.35590861,orange
5,10,5,16.27,91.35349216,7.817846496,112.9834361,21.21306973,orange
6,1,17,32.35,91.38411917,6.8198271,117.5293447,10.78689755,orange
10,1,30,14.35,91.34663797,7.291405641,103.5771468,11.89925671,orange
15,0,23,46.11,93.37488907,7.598729065,109.8585753,22.56664172,orange
9,24,27,48.13,93.24688124,6.157135092,119.3936976,18.86883219,orange
13,36,11,64.83,93.04897191,7.1917274,112.7194284,17.34083741,orange
8,40,21,37.15,92.87820148,7.418761774,102.1906333,34.90665289,orange
6,40,22,44.54,91.90997228,6.488221135,115.9787989,24.53610067,orange
13,32,18,40.23,91.74780462,6.044167236,107.9873218,13.8377282,orange
10,9,10,63.09,93.52211892,6.010391864,101.5164589,22.3551049,orange
8,13,16,37.43,93.12316972,6.949838549,100.1967854,34.74004942,orange
11,15,9,26.76,94.14861001,7.907956251,108.8289171,11.54785707,orange
5,29,11,41.46,91.94670335,7.639788459,104.4224145,23.13338811,orange
9,1,15,20.4,94.55239717,7.53350946,115.3560318,29.98364695,orange
11,18,5,27.79,90.93756231,6.251586885,102.4550786,20.87947369,orange
9,14,22,8.02,91.13772765,6.543191814,112.5090516,17.24944623,orange
7,33,15,28.67,91.68293851,7.651225301,109.7571416,15.83388699,orange
7,4,6,10.59,91.11764246,6.708889665,112.6738296,23.01014302,orange
14,17,16,45.11,92.18151927,6.625538653,102.944161,16.39624284,orange
10,12,20,61.55,93.10527686,6.528354932,109.4711098,24.45132792,orange
8,34,29,56.42,91.15248149,6.450640306,105.3437825,31.87859192,orange
10,39,28,55.81,91.48247612,7.181907673,109.1549823,31.34920143,orange
12,31,25,11.31,90.03969587,7.016482298,111.7793889,18.05142392,orange
8,12,6,56.3,92.86773675,6.388617138,107.4142681,30.84835031,orange
13,12,29,13.44,91.52781832,7.57125447,118.0069295,22.45616931,orange
11,26,11,61.71,90.95589386,7.609348255,106.2944879,13.70319166,orange
15,19,24,54.01,93.72485075,7.137136973,111.8391951,20.48954522,orange
9,39,21,34.72,94.02769434,6.354022554,106.2696156,13.20844373,orange
13,16,29,10.1,93.67804556,6.196907944,117.6236473,32.31944397,orange
13,36,29,28.3,90.91510525,7.829507245,109.7513927,20.68185224,orange
12,37,23,12.36,90.50621806,6.395258356,113.1169398,31.52675982,orange
15,39,9,60.71,91.81183218,7.992041984,116.7555937,25.35467646,orange
14,31,5,61.78,91.69865887,6.583411671,110.6857506,17.66545409,orange
8,18,12,8.02,91.81668769,6.206053072,119.3916718,12.59093977,orange
10,20,20,38.25,93.68394562,6.976997772,106.060149,11.86631922,orange
5,5,8,49.98,92.22706805,6.562594972,112.7715925,11.03367937,orange
12,20,8,47.02,94.96419851,7.260416405,117.9733424,25.2990432,orange
11,25,21,35.81,90.15406807,6.460044778,104.7052254,32.23797837,orange
14,14,19,48.51,94.35815354,6.699164936,108.0638166,17.68408797,orange
12,37,18,9.75,90.19147747,7.401121811,106.6955204,10.2708877,orange
6,26,15,33.1,94.78797376,6.912033409,108.0054343,17.22034507,orange
5,13,22,59.12,90.50096668,7.764040111,100.1737964,19.667056,orange
9,32,25,30.52,93.75652041,7.796034006,101.1456947,10.35609594,orange
9,19,7,51.47,91.71369387,6.969883483,101.139435,27.255435,orange
9,28,7,50.52,92.13229786,6.730757538,115.5650287,34.5917846,orange
11,24,30,21.83,94.51768464,6.601395755,113.25373,32.39523995,orange
10,7,17,28.82,91.22320999,6.465913274,106.362551,10.16431299,orange
8,18,23,36.11,93.43949693,6.41354791,101.4819888,21.49118657,orange
12,7,20,15.0,94.76759975,6.475275337,110.0447896,16.53460397,orange
11,20,23,49.61,90.12220323,6.407715561,109.9455062,31.8520694,orange
11,18,14,52.88,90.00621688,6.550814117,117.1311498,28.04799508,orange
10,34,11,61.1,94.59551226,7.36220835,115.1989301,31.75048899,orange
10,20,29,19.55,93.27189064,7.36549204,100.7896871,29.07412717,orange
13,37,24,33.36,90.71037456,7.8546243,108.0230792,19.14381903,orange
10,12,8,58.66,91.4448027,7.995848977,107.4287664,16.14820285,orange
14,34,10,35.9,92.05811721,6.725600855,116.8020848,34.05296914,orange
9,6,13,22.38,90.56151463,7.786725333,118.3271968,34.51423957,orange
5,27,30,41.89,90.54608254,7.656978112,113.328978,32.71748548,orange
12,13,8,10.34,92.54736032,7.105904818,114.3117197,25.16296632,orange
7,6,7,25.16,94.47316879,7.199106204,113.9995146,27.68167318,orange
15,40,17,42.07,90.9492967,7.871063004,107.0862095,21.35093384,orange
9,31,26,47.92,93.25638873,7.566165721,103.2005992,11.69894639,orange
50,61,68,22.01,91.49725058,6.793245417,243.0745066,35.21462816,papaya
45,58,46,63.42,90.79028064,6.576261427,88.46607497,42.39413392,papaya
55,45,47,44.13,91.14220381,6.751452932,119.2653877,38.4191628,papaya
53,39,65,43.07,92.11508608,6.560743093,235.6133585,35.33294932,papaya
45,31,68,33.09,90.07600528,6.938313356,196.2408242,42.92325255,papaya
45,70,68,11.92,92.85470152,6.991626158,203.4044028,33.83508569,papaya
50,68,62,38.46,92.76437927,6.977700268,197.5282582,33.20258348,papaya
47,34,65,61.48,93.71043692,6.833768535,191.7760562,23.48546973,papaya
54,38,68,33.8,90.81781439,6.739170045,202.0572747,29.33710543,papaya
47,69,64,56.89,94.50766912,6.993473247,186.6762324,40.21199348,papaya
47,58,51,9.66,91.70445386,6.757470637,197.402901,42.13473976,papaya
53,59,47,18.45,91.4618874,6.850663232,47.271547,32.86316618,papaya
54,44,64,35.13,91.38048469,6.74274935,232.7046126,29.80744318,papaya
48,56,57,45.76,93.0484859,6.506120752,63.62250788,31.56213762,papaya
54,69,60,20.58,93.06134398,6.98992719,141.1736926,36.32268069,papaya
49,56,58,23.2,94.60761797,6.69215564,172.4788062,37.13165026,papaya
53,49,55,23.36,93.63739039,6.544029776,77.71566883,38.4418717,papaya
52,38,51,54.83,90.78931681,6.927803911,78.85085502,32.66160599,papaya
47,54,65,55.13,91.55594211,6.721835879,149.9107557,27.92765919,papaya
51,57,57,10.59,91.48815629,6.99223441,105.8841531,39.01793345,papaya
53,39,52,25.03,94.65904123,6.704204398,51.07048113,32.51247398,papaya
45,58,67,12.2,91.72514851,6.702424548,62.62377075,38.72382798,papaya
52,61,64,34.27,92.83405443,6.641098708,110.562229,43.30204933,papaya
55,34,62,39.47,90.72526502,6.585346229,238.5008779,27.58548913,papaya
45,31,48,53.25,92.90951393,6.563134737,132.7923586,40.78881819,papaya
52,47,46,28.98,91.40301608,6.502289473,206.3999208,23.19451074,papaya
52,32,68,14.7,92.61715632,6.800321319,248.8592986,32.68067385,papaya
46,36,59,12.26,93.61082872,6.721130543,127.2509777,34.28879307,papaya
51,61,51,40.95,94.16193416,6.574677594,120.9512466,39.30050027,papaya
46,70,54,26.37,91.12220596,6.919342407,122.7628653,39.73149053,papaya
49,44,56,17.31,91.25589286,6.519779583,64.4478499,39.23342464,papaya
51,34,68,54.07,94.17756725,6.687088098,40.35153141,27.34734861,papaya
47,50,59,62.35,92.09278584,6.747975732,209.8678411,40.76998685,papaya
52,39,70,17.26,90.79668055,6.65149129,59.49373381,26.26559543,papaya
49,34,61,50.99,93.3210737,6.502675132,117.8201907,28.12971499,papaya
55,44,60,13.82,90.55561637,6.825371185,98.54047745,34.2804607,papaya
52,31,62,25.63,93.00754254,6.99104104,182.026807,33.7960155,papaya
51,65,62,17.64,90.87394933,6.511624841,207.0735119,31.53243779,papaya
53,44,57,25.16,90.51431779,6.93172108,74.876786,42.30495821,papaya
48,50,47,12.03,90.61964344,6.712772333,218.2299187,24.63676897,papaya
48,43,50,32.57,91.37059792,6.63016515,179.2720807,28.28222883,papaya
53,60,46,24.77,92.98254537,6.761953186,183.49095,24.48620746,papaya
55,70,68,36.71,94.63548176,6.691202286,78.8099639,42.84609252,papaya
52,59,62,59.3,93.10887229,6.608667684,103.8235658,43.67549305,papaya
51,60,58,8.74,92.92203105,6.840802254,165.7412972,42.07213781,papaya
47,42,60,62.87,92.12746225,6.834808348,136.8277041,33.46873719,papaya
47,35,66,40.63,91.66232213,6.953439161,48.83810592,31.7018373,papaya
48,34,65,21.99,90.03863107,6.665024508,199.3096432,41.41968393,papaya
46,36,54,35.28,94.94482086,6.662875839,214.4103848,42.54744013,papaya
52,39,64,31.32,94.63676767,6.678695788,63.68794608,28.91842453,papaya
47,37,52,26.89,93.90305729,6.54277684,211.8529059,43.08022702,papaya
46,33,47,40.76,93.96834049,6.839443833,209.4083305,29.20300896,papaya
48,34,48,38.33,91.37258067,6.805277038,181.527598,41.04224355,papaya
50,49,54,46.32,93.18240298,6.762522087,97.26336657,25.62446619,papaya
49,40,65,35.41,91.06138506,6.678449318,163.9069365,35.32876402,papaya
49,68,52,51.21,92.27749066,6.577192175,63.35298768,24.42561272,papaya
52,50,46,20.37,90.21646909,6.734005648,54.01872359,31.18298415,papaya
50,65,63,64.3,91.3256535,6.524459342,79.27201575,31.88342554,papaya
47,40,49,44.3,91.1756748,6.501521192,246.3613268,42.93368602,papaya
48,42,53,31.7,94.31994776,6.758479569,231.5153161,23.11407669,papaya
51,49,55,37.76,93.90560147,6.676578778,135.1694525,24.87212063,papaya
49,59,62,46.73,93.35191636,6.941496806,114.778071,43.36051537,papaya
47,63,58,17.11,90.75379971,6.864143752,144.6656444,26.83054058,papaya
52,70,65,57.51,93.12659793,6.583528529,75.95295,30.42012134,papaya
52,63,50,18.14,93.22642604,6.751747609,115.8163936,28.64555584,papaya
47,40,64,17.98,93.47888842,6.893509446,71.73759526,32.50037548,papaya
50,63,58,52.59,94.6428898,6.720744449,41.5856585,43.03714283,papaya
49,45,58,44.76,90.34546355,6.827812549,75.24521981,30.10773379,papaya
47,66,69,33.68,93.61055571,6.912299695,87.53393983,23.69212243,papaya
52,54,67,19.43,93.30641944,6.586107335,141.3381168,35.67667332,papaya
52,69,67,41.98,94.43877142,6.827305908,82.83061083,27.71948962,papaya
49,67,68,32.91,92.38282957,6.821774589,149.8488208,35.26824831,papaya
47,45,57,64.25,90.78821158,6.656458831,161.6892093,23.16855863,papaya
52,56,50,26.59,92.25197542,6.770384816,88.1300769,33.08706051,papaya
53,70,50,42.65,90.44967809,6.933809743,172.3458448,37.4620912,papaya
45,44,47,55.71,94.73613484,6.579441304,218.142147,38.73218907,papaya
47,50,60,33.61,92.74889453,6.92791761,93.7942847,32.57720726,papaya
53,52,51,51.52,93.10378595,6.985804083,210.2735346,38.38231475,papaya
45,35,68,61.22,90.09448142,6.612429546,234.8466111,42.93605359,papaya
52,68,69,26.51,92.74501561,6.813383387,52.95477913,25.65492304,papaya
52,32,55,18.58,91.99740365,6.9677596,159.6577388,37.58899717,papaya
51,32,55,39.79,93.15642801,6.57398033,62.68710535,29.60718808,papaya
47,48,62,54.66,93.02871078,6.803094965,174.4012337,25.34756111,papaya
53,39,69,20.73,93.02357765,6.964955435,241.8202079,25.9300384,papaya
45,49,61,33.49,94.57377401,6.764213299,240.4795923,32.76795887,papaya
54,48,57,63.88,90.20396783,6.617703178,126.8069869,29.02328049,papaya
49,69,66,48.1,90.17015833,6.52711001,92.11877372,40.00439101,papaya
55,53,55,63.35,91.25271223,6.709668804,234.496633,33.32315744,papaya
52,38,61,64.1,94.94021378,6.620729882,46.44279118,31.22790131,papaya
55,57,64,43.35,92.9585411,6.583760499,62.50689682,26.68386496,papaya
55,51,57,11.83,90.14732171,6.676407337,108.4103158,24.70528368,papaya
45,56,65,47.84,93.97379963,6.751298936,218.0908814,38.2016825,papaya
52,54,66,47.44,93.79503425,6.867554147,104.4218596,36.56769731,papaya
47,58,55,54.29,93.69111672,6.742490027,240.6863901,26.05375792,papaya
54,68,70,61.68,92.76039164,6.986228647,54.77830202,31.29986342,papaya
55,42,59,49.12,94.35110201,6.979102243,149.1199989,40.10207731,papaya
47,43,64,40.05,91.58076549,6.825664782,102.2708231,38.58954491,papaya
49,35,67,12.5,91.1508798,6.617066674,239.7427554,41.31330062,papaya
55,56,59,30.8,91.79430166,6.551892638,188.5181422,37.03551903,papaya
53,39,64,42.64,91.07355541,6.598860305,208.3357976,23.0124018,papaya
29,18,30,44.23,92.86056895,6.420018717,224.5903664,26.7627493,coconut
28,37,23,29.95,94.3138837,5.740054567,224.3206759,25.61294367,coconut
33,13,28,24.85,95.64807631,5.686972967,151.0761899,28.130115,coconut
35,2,21,23.56,91.53720922,6.293662363,179.8248944,25.02887163,coconut
35,10,18,34.33,99.64573002,6.381975465,181.6942283,27.79797651,coconut
32,7,11,58.88,95.11294697,5.542169139,184.7624496,29.25902906,coconut
31,39,5,24.44,93.69979946,5.551963184,150.9502632,27.10134661,coconut
27,34,6,36.11,90.92669463,5.860740481,147.8888994,25.84726298,coconut
